form_slp1,form_iast,stem_slp1,stem_iast,tense,voice,person,number,class,derivation
vivAsizyase,vivāsiṣyase,van,van,future,middle,2,sg,,desiderative
vivAsizyAmas,vivāsiṣyāmas,van,van,future,active,1,pl,,desiderative
vivAsizyAmahe,vivāsiṣyāmahe,van,van,future,middle,1,pl,,desiderative
vivAsizyAmi,vivāsiṣyāmi,van,van,future,active,1,sg,,desiderative
vivAsizyAvas,vivāsiṣyāvas,van,van,future,active,1,du,,desiderative
vivAsizyAvahe,vivāsiṣyāvahe,van,van,future,middle,1,du,,desiderative
vivAsizye,vivāsiṣye,van,van,future,middle,1,sg,,desiderative
vivAsizyete,vivāsiṣyete,van,van,future,middle,3,du,,desiderative
vivAsizyeTe,vivāsiṣyethe,van,van,future,middle,2,du,,desiderative
vivAse,vivāse,van,van,present,middle,1,sg,,desiderative
vivAset,vivāset,van,van,optative,active,3,sg,,desiderative
vivAseta,vivāseta,van,van,optative,active,2,pl,,desiderative
vivAsetam,vivāsetam,van,van,optative,active,2,du,,desiderative
vivAsetAm,vivāsetām,van,van,optative,active,3,du,,desiderative
vivAsete,vivāsete,van,van,present,middle,3,du,,desiderative
vivAseTAm,vivāsethām,van,van,imperative,middle,2,du,,desiderative
vivAseTAs,vivāsethās,van,van,optative,middle,2,sg,,desiderative
vivAseTe,vivāsethe,van,van,present,middle,2,du,,desiderative
vivAseDvam,vivāsedhvam,van,van,optative,middle,2,pl,,desiderative
vivAsema,vivāsema,van,van,optative,active,1,pl,,desiderative
vivAsemahi,vivāsemahi,van,van,optative,middle,1,pl,,desiderative
vivAseya,vivāseya,van,van,optative,middle,1,sg,,desiderative
vivAseyam,vivāseyam,van,van,optative,active,1,sg,,desiderative
vivAseyAtAm,vivāseyātām,van,van,optative,middle,3,du,,desiderative
vivAseyATAm,vivāseyāthām,van,van,optative,middle,2,du,,desiderative
vivAseyur,vivāseyur,van,van,optative,active,3,pl,,desiderative
vivAseran,vivāseran,van,van,optative,middle,3,pl,,desiderative
vivAseva,vivāseva,van,van,optative,active,1,du,,desiderative
vivAsevahi,vivāsevahi,van,van,optative,middle,1,du,,desiderative
vivAses,vivāses,van,van,optative,active,2,sg,,desiderative
vivAsE,vivāsai,van,van,imperative,middle,1,sg,,desiderative
vivAsyatAm,vivāsyatām,van,van,imperative,passive,3,sg,,desiderative
vivAsyate,vivāsyate,van,van,present,passive,3,sg,,desiderative
vivAsyaDvam,vivāsyadhvam,van,van,imperative,passive,2,pl,,desiderative
vivAsyaDve,vivāsyadhve,van,van,present,passive,2,pl,,desiderative
vivAsyantAm,vivāsyantām,van,van,imperative,passive,3,pl,,desiderative
vivAsyante,vivāsyante,van,van,present,passive,3,pl,,desiderative
vivAsyase,vivāsyase,van,van,present,passive,2,sg,,desiderative
vivAsyasva,vivāsyasva,van,van,imperative,passive,2,sg,,desiderative
vivAsyAmahe,vivāsyāmahe,van,van,present,passive,1,pl,,desiderative
vivAsyAmahE,vivāsyāmahai,van,van,imperative,passive,1,pl,,desiderative
vivAsyAvahe,vivāsyāvahe,van,van,present,passive,1,du,,desiderative
vivAsyAvahE,vivāsyāvahai,van,van,imperative,passive,1,du,,desiderative
vivAsye,vivāsye,van,van,present,passive,1,sg,,desiderative
vivAsyeta,vivāsyeta,van,van,optative,passive,3,sg,,desiderative
vivAsyetAm,vivāsyetām,van,van,imperative,passive,3,du,,desiderative
vivAsyete,vivāsyete,van,van,present,passive,3,du,,desiderative
vivAsyeTAm,vivāsyethām,van,van,imperative,passive,2,du,,desiderative
vivAsyeTAs,vivāsyethās,van,van,optative,passive,2,sg,,desiderative
vivAsyeTe,vivāsyethe,van,van,present,passive,2,du,,desiderative
vivAsyeDvam,vivāsyedhvam,van,van,optative,passive,2,pl,,desiderative
vivAsyemahi,vivāsyemahi,van,van,optative,passive,1,pl,,desiderative
vivAsyeya,vivāsyeya,van,van,optative,passive,1,sg,,desiderative
vivAsyeyAtAm,vivāsyeyātām,van,van,optative,passive,3,du,,desiderative
vivAsyeyATAm,vivāsyeyāthām,van,van,optative,passive,2,du,,desiderative
vivAsyeran,vivāsyeran,van,van,optative,passive,3,pl,,desiderative
vivAsyevahi,vivāsyevahi,van,van,optative,passive,1,du,,desiderative
vivAsyE,vivāsyai,van,van,imperative,passive,1,sg,,desiderative
vivikza,vivikṣa,vic,vic,imperative,active,2,sg,,desiderative
vivikza,vivikṣa,viS,viś,imperative,active,2,sg,,desiderative
vivikzata,vivikṣata,vic,vic,imperative,active,2,pl,,desiderative
vivikzata,vivikṣata,viS,viś,imperative,active,2,pl,,desiderative
vivikzatam,vivikṣatam,vic,vic,imperative,active,2,du,,desiderative
vivikzatam,vivikṣatam,viS,viś,imperative,active,2,du,,desiderative
vivikzatas,vivikṣatas,vic,vic,present,active,3,du,,desiderative
vivikzatas,vivikṣatas,viS,viś,present,active,3,du,,desiderative
vivikzatAm,vivikṣatām,vic,vic,imperative,active,3,du,,desiderative
vivikzatAm,vivikṣatām,viS,viś,imperative,active,3,du,,desiderative
vivikzati,vivikṣati,vic,vic,present,active,3,sg,,desiderative
vivikzati,vivikṣati,viS,viś,present,active,3,sg,,desiderative
vivikzatu,vivikṣatu,vic,vic,imperative,active,3,sg,,desiderative
vivikzatu,vivikṣatu,viS,viś,imperative,active,3,sg,,desiderative
vivikzaTa,vivikṣatha,vic,vic,present,active,2,pl,,desiderative
vivikzaTa,vivikṣatha,viS,viś,present,active,2,pl,,desiderative
vivikzaTas,vivikṣathas,vic,vic,present,active,2,du,,desiderative
vivikzaTas,vivikṣathas,viS,viś,present,active,2,du,,desiderative
vivikzanti,vivikṣanti,vic,vic,present,active,3,pl,,desiderative
vivikzanti,vivikṣanti,viS,viś,present,active,3,pl,,desiderative
vivikzantu,vivikṣantu,vic,vic,imperative,active,3,pl,,desiderative
vivikzantu,vivikṣantu,viS,viś,imperative,active,3,pl,,desiderative
vivikzasi,vivikṣasi,vic,vic,present,active,2,sg,,desiderative
vivikzasi,vivikṣasi,viS,viś,present,active,2,sg,,desiderative
vivikzARi,vivikṣāṇi,vic,vic,imperative,active,1,sg,,desiderative
vivikzARi,vivikṣāṇi,viS,viś,imperative,active,1,sg,,desiderative
vivikzAma,vivikṣāma,vic,vic,imperative,active,1,pl,,desiderative
vivikzAma,vivikṣāma,viS,viś,imperative,active,1,pl,,desiderative
vivikzAmas,vivikṣāmas,vic,vic,present,active,1,pl,,desiderative
vivikzAmas,vivikṣāmas,viS,viś,present,active,1,pl,,desiderative
vivikzAmi,vivikṣāmi,vic,vic,present,active,1,sg,,desiderative
vivikzAmi,vivikṣāmi,viS,viś,present,active,1,sg,,desiderative
vivikzAva,vivikṣāva,vic,vic,imperative,active,1,du,,desiderative
vivikzAva,vivikṣāva,viS,viś,imperative,active,1,du,,desiderative
vivikzAvas,vivikṣāvas,vic,vic,present,active,1,du,,desiderative
vivikzAvas,vivikṣāvas,viS,viś,present,active,1,du,,desiderative
vivikzitA,vivikṣitā,vic,vic,periphrastic_future,active,3,sg,,desiderative
vivikzitA,vivikṣitā,viS,viś,periphrastic_future,active,3,sg,,desiderative
vivikzitAras,vivikṣitāras,vic,vic,periphrastic_future,active,3,pl,,desiderative
vivikzitAras,vivikṣitāras,viS,viś,periphrastic_future,active,3,pl,,desiderative
vivikzitArO,vivikṣitārau,vic,vic,periphrastic_future,active,3,du,,desiderative
vivikzitArO,vivikṣitārau,viS,viś,periphrastic_future,active,3,du,,desiderative
vivikzitAsi,vivikṣitāsi,vic,vic,periphrastic_future,active,2,sg,,desiderative
vivikzitAsi,vivikṣitāsi,viS,viś,periphrastic_future,active,2,sg,,desiderative
vivikzitAsTa,vivikṣitāstha,vic,vic,periphrastic_future,active,2,pl,,desiderative
vivikzitAsTa,vivikṣitāstha,viS,viś,periphrastic_future,active,2,pl,,desiderative
vivikzitAsTas,vivikṣitāsthas,vic,vic,periphrastic_future,active,2,du,,desiderative
vivikzitAsTas,vivikṣitāsthas,viS,viś,periphrastic_future,active,2,du,,desiderative
vivikzitAsmas,vivikṣitāsmas,vic,vic,periphrastic_future,active,1,pl,,desiderative
vivikzitAsmas,vivikṣitāsmas,viS,viś,periphrastic_future,active,1,pl,,desiderative
vivikzitAsmi,vivikṣitāsmi,vic,vic,periphrastic_future,active,1,sg,,desiderative
vivikzitAsmi,vivikṣitāsmi,viS,viś,periphrastic_future,active,1,sg,,desiderative
vivikzitAsvas,vivikṣitāsvas,vic,vic,periphrastic_future,active,1,du,,desiderative
vivikzitAsvas,vivikṣitāsvas,viS,viś,periphrastic_future,active,1,du,,desiderative
vivikzizyatas,vivikṣiṣyatas,vic,vic,future,active,3,du,,desiderative
vivikzizyatas,vivikṣiṣyatas,viS,viś,future,active,3,du,,desiderative
vivikzizyati,vivikṣiṣyati,vic,vic,future,active,3,sg,,desiderative
vivikzizyati,vivikṣiṣyati,viS,viś,future,active,3,sg,,desiderative
vivikzizyaTa,vivikṣiṣyatha,vic,vic,future,active,2,pl,,desiderative
vivikzizyaTa,vivikṣiṣyatha,viS,viś,future,active,2,pl,,desiderative
vivikzizyaTas,vivikṣiṣyathas,vic,vic,future,active,2,du,,desiderative
vivikzizyaTas,vivikṣiṣyathas,viS,viś,future,active,2,du,,desiderative
vivikzizyanti,vivikṣiṣyanti,vic,vic,future,active,3,pl,,desiderative
vivikzizyanti,vivikṣiṣyanti,viS,viś,future,active,3,pl,,desiderative
vivikzizyasi,vivikṣiṣyasi,vic,vic,future,active,2,sg,,desiderative
vivikzizyasi,vivikṣiṣyasi,viS,viś,future,active,2,sg,,desiderative
vivikzizyAmas,vivikṣiṣyāmas,vic,vic,future,active,1,pl,,desiderative
vivikzizyAmas,vivikṣiṣyāmas,viS,viś,future,active,1,pl,,desiderative
vivikzizyAmi,vivikṣiṣyāmi,vic,vic,future,active,1,sg,,desiderative
vivikzizyAmi,vivikṣiṣyāmi,viS,viś,future,active,1,sg,,desiderative
vivikzizyAvas,vivikṣiṣyāvas,vic,vic,future,active,1,du,,desiderative
vivikzizyAvas,vivikṣiṣyāvas,viS,viś,future,active,1,du,,desiderative
vivikzet,vivikṣet,vic,vic,optative,active,3,sg,,desiderative
vivikzet,vivikṣet,viS,viś,optative,active,3,sg,,desiderative
vivikzeta,vivikṣeta,vic,vic,optative,active,2,pl,,desiderative
vivikzeta,vivikṣeta,viS,viś,optative,active,2,pl,,desiderative
vivikzetam,vivikṣetam,vic,vic,optative,active,2,du,,desiderative
vivikzetam,vivikṣetam,viS,viś,optative,active,2,du,,desiderative
vivikzetAm,vivikṣetām,vic,vic,optative,active,3,du,,desiderative
vivikzetAm,vivikṣetām,viS,viś,optative,active,3,du,,desiderative
vivikzema,vivikṣema,vic,vic,optative,active,1,pl,,desiderative
vivikzema,vivikṣema,viS,viś,optative,active,1,pl,,desiderative
vivikzeyam,vivikṣeyam,vic,vic,optative,active,1,sg,,desiderative
vivikzeyam,vivikṣeyam,viS,viś,optative,active,1,sg,,desiderative
vivikzeyur,vivikṣeyur,vic,vic,optative,active,3,pl,,desiderative
vivikzeyur,vivikṣeyur,viS,viś,optative,active,3,pl,,desiderative
vivikzeva,vivikṣeva,vic,vic,optative,active,1,du,,desiderative
vivikzeva,vivikṣeva,viS,viś,optative,active,1,du,,desiderative
vivikzes,vivikṣes,vic,vic,optative,active,2,sg,,desiderative
vivikzes,vivikṣes,viS,viś,optative,active,2,sg,,desiderative
vivikzyatAm,vivikṣyatām,vic,vic,imperative,passive,3,sg,,desiderative
vivikzyatAm,vivikṣyatām,viS,viś,imperative,passive,3,sg,,desiderative
vivikzyate,vivikṣyate,vic,vic,present,passive,3,sg,,desiderative
vivikzyate,vivikṣyate,viS,viś,present,passive,3,sg,,desiderative
vivikzyaDvam,vivikṣyadhvam,vic,vic,imperative,passive,2,pl,,desiderative
vivikzyaDvam,vivikṣyadhvam,viS,viś,imperative,passive,2,pl,,desiderative
vivikzyaDve,vivikṣyadhve,vic,vic,present,passive,2,pl,,desiderative
vivikzyaDve,vivikṣyadhve,viS,viś,present,passive,2,pl,,desiderative
vivikzyantAm,vivikṣyantām,vic,vic,imperative,passive,3,pl,,desiderative
vivikzyantAm,vivikṣyantām,viS,viś,imperative,passive,3,pl,,desiderative
vivikzyante,vivikṣyante,vic,vic,present,passive,3,pl,,desiderative
vivikzyante,vivikṣyante,viS,viś,present,passive,3,pl,,desiderative
vivikzyase,vivikṣyase,vic,vic,present,passive,2,sg,,desiderative
vivikzyase,vivikṣyase,viS,viś,present,passive,2,sg,,desiderative
vivikzyasva,vivikṣyasva,vic,vic,imperative,passive,2,sg,,desiderative
vivikzyasva,vivikṣyasva,viS,viś,imperative,passive,2,sg,,desiderative
vivikzyAmahe,vivikṣyāmahe,vic,vic,present,passive,1,pl,,desiderative
vivikzyAmahe,vivikṣyāmahe,viS,viś,present,passive,1,pl,,desiderative
vivikzyAmahE,vivikṣyāmahai,vic,vic,imperative,passive,1,pl,,desiderative
vivikzyAmahE,vivikṣyāmahai,viS,viś,imperative,passive,1,pl,,desiderative
vivikzyAvahe,vivikṣyāvahe,vic,vic,present,passive,1,du,,desiderative
vivikzyAvahe,vivikṣyāvahe,viS,viś,present,passive,1,du,,desiderative
vivikzyAvahE,vivikṣyāvahai,vic,vic,imperative,passive,1,du,,desiderative
vivikzyAvahE,vivikṣyāvahai,viS,viś,imperative,passive,1,du,,desiderative
vivikzye,vivikṣye,vic,vic,present,passive,1,sg,,desiderative
vivikzye,vivikṣye,viS,viś,present,passive,1,sg,,desiderative
vivikzyeta,vivikṣyeta,vic,vic,optative,passive,3,sg,,desiderative
vivikzyeta,vivikṣyeta,viS,viś,optative,passive,3,sg,,desiderative
vivikzyetAm,vivikṣyetām,vic,vic,imperative,passive,3,du,,desiderative
vivikzyetAm,vivikṣyetām,viS,viś,imperative,passive,3,du,,desiderative
vivikzyete,vivikṣyete,vic,vic,present,passive,3,du,,desiderative
vivikzyete,vivikṣyete,viS,viś,present,passive,3,du,,desiderative
vivikzyeTAm,vivikṣyethām,vic,vic,imperative,passive,2,du,,desiderative
vivikzyeTAm,vivikṣyethām,viS,viś,imperative,passive,2,du,,desiderative
vivikzyeTAs,vivikṣyethās,vic,vic,optative,passive,2,sg,,desiderative
vivikzyeTAs,vivikṣyethās,viS,viś,optative,passive,2,sg,,desiderative
vivikzyeTe,vivikṣyethe,vic,vic,present,passive,2,du,,desiderative
vivikzyeTe,vivikṣyethe,viS,viś,present,passive,2,du,,desiderative
vivikzyeDvam,vivikṣyedhvam,vic,vic,optative,passive,2,pl,,desiderative
vivikzyeDvam,vivikṣyedhvam,viS,viś,optative,passive,2,pl,,desiderative
vivikzyemahi,vivikṣyemahi,vic,vic,optative,passive,1,pl,,desiderative
vivikzyemahi,vivikṣyemahi,viS,viś,optative,passive,1,pl,,desiderative
vivikzyeya,vivikṣyeya,vic,vic,optative,passive,1,sg,,desiderative
vivikzyeya,vivikṣyeya,viS,viś,optative,passive,1,sg,,desiderative
vivikzyeyAtAm,vivikṣyeyātām,vic,vic,optative,passive,3,du,,desiderative
vivikzyeyAtAm,vivikṣyeyātām,viS,viś,optative,passive,3,du,,desiderative
vivikzyeyATAm,vivikṣyeyāthām,vic,vic,optative,passive,2,du,,desiderative
vivikzyeyATAm,vivikṣyeyāthām,viS,viś,optative,passive,2,du,,desiderative
vivikzyeran,vivikṣyeran,vic,vic,optative,passive,3,pl,,desiderative
vivikzyeran,vivikṣyeran,viS,viś,optative,passive,3,pl,,desiderative
vivikzyevahi,vivikṣyevahi,vic,vic,optative,passive,1,du,,desiderative
vivikzyevahi,vivikṣyevahi,viS,viś,optative,passive,1,du,,desiderative
vivikzyE,vivikṣyai,vic,vic,imperative,passive,1,sg,,desiderative
vivikzyE,vivikṣyai,viS,viś,imperative,passive,1,sg,,desiderative
vivica,vivica,vic,vic,perfect,active,2,pl,,primary
vivicatur,vivicatur,vic,vic,perfect,active,3,du,,primary
vivicaTur,vivicathur,vic,vic,perfect,active,2,du,,primary
vivicAte,vivicāte,vic,vic,perfect,middle,3,du,,primary
vivicATe,vivicāthe,vic,vic,perfect,middle,2,du,,primary
viviciDve,vivicidhve,vic,vic,perfect,middle,2,pl,,primary
vivicima,vivicima,vic,vic,perfect,active,1,pl,,primary
vivicimahe,vivicimahe,vic,vic,perfect,middle,1,pl,,primary
vivicire,vivicire,vic,vic,perfect,middle,3,pl,,primary
viviciva,viviciva,vic,vic,perfect,active,1,du,,primary
vivicivahe,vivicivahe,vic,vic,perfect,middle,1,du,,primary
vivicize,viviciṣe,vic,vic,perfect,middle,2,sg,,primary
vivicus,vivicus,vic,vic,perfect,active,3,pl,,primary
vivice,vivice,vic,vic,perfect,middle,3,sg,,primary
vivija,vivija,vij,vij,perfect,active,2,pl,,primary
vivijatur,vivijatur,vij,vij,perfect,active,3,du,,primary
vivijaTur,vivijathur,vij,vij,perfect,active,2,du,,primary
vivijAte,vivijāte,vij,vij,perfect,middle,3,du,,primary
vivijATe,vivijāthe,vij,vij,perfect,middle,2,du,,primary
vivijiDve,vivijidhve,vij,vij,perfect,middle,2,pl,,primary
vivijima,vivijima,vij,vij,perfect,active,1,pl,,primary
vivijimahe,vivijimahe,vij,vij,perfect,middle,1,pl,,primary
vivijire,vivijire,vij,vij,perfect,middle,3,pl,,primary
vivijiva,vivijiva,vij,vij,perfect,active,1,du,,primary
vivijivahe,vivijivahe,vij,vij,perfect,middle,1,du,,primary
vivijize,vivijiṣe,vij,vij,perfect,middle,2,sg,,primary
vivijus,vivijus,vij,vij,perfect,active,3,pl,,primary
vivije,vivije,vij,vij,perfect,middle,3,sg,,primary
viviqQi,viviḍḍhi,viz,viṣ,imperative,active,2,sg,3,primary
vivitsa,vivitsa,vid,vid,imperative,active,2,sg,,desiderative
vivitsata,vivitsata,vid,vid,imperative,active,2,pl,,desiderative
vivitsatam,vivitsatam,vid,vid,imperative,active,2,du,,desiderative
vivitsatas,vivitsatas,vid,vid,present,active,3,du,,desiderative
vivitsatAm,vivitsatām,vid,vid,imperative,active,3,du,,desiderative
vivitsati,vivitsati,vid,vid,present,active,3,sg,,desiderative
vivitsatu,vivitsatu,vid,vid,imperative,active,3,sg,,desiderative
vivitsaTa,vivitsatha,vid,vid,present,active,2,pl,,desiderative
vivitsaTas,vivitsathas,vid,vid,present,active,2,du,,desiderative
vivitsanti,vivitsanti,vid,vid,present,active,3,pl,,desiderative
vivitsantu,vivitsantu,vid,vid,imperative,active,3,pl,,desiderative
vivitsasi,vivitsasi,vid,vid,present,active,2,sg,,desiderative
vivitsAni,vivitsāni,vid,vid,imperative,active,1,sg,,desiderative
vivitsAma,vivitsāma,vid,vid,imperative,active,1,pl,,desiderative
vivitsAmas,vivitsāmas,vid,vid,present,active,1,pl,,desiderative
vivitsAmi,vivitsāmi,vid,vid,present,active,1,sg,,desiderative
vivitsAva,vivitsāva,vid,vid,imperative,active,1,du,,desiderative
vivitsAvas,vivitsāvas,vid,vid,present,active,1,du,,desiderative
vivitsitA,vivitsitā,vid,vid,periphrastic_future,active,3,sg,,desiderative
vivitsitAras,vivitsitāras,vid,vid,periphrastic_future,active,3,pl,,desiderative
vivitsitArO,vivitsitārau,vid,vid,periphrastic_future,active,3,du,,desiderative
vivitsitAsi,vivitsitāsi,vid,vid,periphrastic_future,active,2,sg,,desiderative
vivitsitAsTa,vivitsitāstha,vid,vid,periphrastic_future,active,2,pl,,desiderative
vivitsitAsTas,vivitsitāsthas,vid,vid,periphrastic_future,active,2,du,,desiderative
vivitsitAsmas,vivitsitāsmas,vid,vid,periphrastic_future,active,1,pl,,desiderative
vivitsitAsmi,vivitsitāsmi,vid,vid,periphrastic_future,active,1,sg,,desiderative
vivitsitAsvas,vivitsitāsvas,vid,vid,periphrastic_future,active,1,du,,desiderative
vivitsizyatas,vivitsiṣyatas,vid,vid,future,active,3,du,,desiderative
vivitsizyati,vivitsiṣyati,vid,vid,future,active,3,sg,,desiderative
vivitsizyaTa,vivitsiṣyatha,vid,vid,future,active,2,pl,,desiderative
vivitsizyaTas,vivitsiṣyathas,vid,vid,future,active,2,du,,desiderative
vivitsizyanti,vivitsiṣyanti,vid,vid,future,active,3,pl,,desiderative
vivitsizyasi,vivitsiṣyasi,vid,vid,future,active,2,sg,,desiderative
vivitsizyAmas,vivitsiṣyāmas,vid,vid,future,active,1,pl,,desiderative
vivitsizyAmi,vivitsiṣyāmi,vid,vid,future,active,1,sg,,desiderative
vivitsizyAvas,vivitsiṣyāvas,vid,vid,future,active,1,du,,desiderative
vivitset,vivitset,vid,vid,optative,active,3,sg,,desiderative
vivitseta,vivitseta,vid,vid,optative,active,2,pl,,desiderative
vivitsetam,vivitsetam,vid,vid,optative,active,2,du,,desiderative
vivitsetAm,vivitsetām,vid,vid,optative,active,3,du,,desiderative
vivitsema,vivitsema,vid,vid,optative,active,1,pl,,desiderative
vivitseyam,vivitseyam,vid,vid,optative,active,1,sg,,desiderative
vivitseyur,vivitseyur,vid,vid,optative,active,3,pl,,desiderative
vivitseva,vivitseva,vid,vid,optative,active,1,du,,desiderative
vivitses,vivitses,vid,vid,optative,active,2,sg,,desiderative
vivitsyatAm,vivitsyatām,vid,vid,imperative,passive,3,sg,,desiderative
vivitsyate,vivitsyate,vid,vid,present,passive,3,sg,,desiderative
vivitsyaDvam,vivitsyadhvam,vid,vid,imperative,passive,2,pl,,desiderative
vivitsyaDve,vivitsyadhve,vid,vid,present,passive,2,pl,,desiderative
vivitsyantAm,vivitsyantām,vid,vid,imperative,passive,3,pl,,desiderative
vivitsyante,vivitsyante,vid,vid,present,passive,3,pl,,desiderative
vivitsyase,vivitsyase,vid,vid,present,passive,2,sg,,desiderative
vivitsyasva,vivitsyasva,vid,vid,imperative,passive,2,sg,,desiderative
vivitsyAmahe,vivitsyāmahe,vid,vid,present,passive,1,pl,,desiderative
vivitsyAmahE,vivitsyāmahai,vid,vid,imperative,passive,1,pl,,desiderative
vivitsyAvahe,vivitsyāvahe,vid,vid,present,passive,1,du,,desiderative
vivitsyAvahE,vivitsyāvahai,vid,vid,imperative,passive,1,du,,desiderative
vivitsye,vivitsye,vid,vid,present,passive,1,sg,,desiderative
vivitsyeta,vivitsyeta,vid,vid,optative,passive,3,sg,,desiderative
vivitsyetAm,vivitsyetām,vid,vid,imperative,passive,3,du,,desiderative
vivitsyete,vivitsyete,vid,vid,present,passive,3,du,,desiderative
vivitsyeTAm,vivitsyethām,vid,vid,imperative,passive,2,du,,desiderative
vivitsyeTAs,vivitsyethās,vid,vid,optative,passive,2,sg,,desiderative
vivitsyeTe,vivitsyethe,vid,vid,present,passive,2,du,,desiderative
vivitsyeDvam,vivitsyedhvam,vid,vid,optative,passive,2,pl,,desiderative
vivitsyemahi,vivitsyemahi,vid,vid,optative,passive,1,pl,,desiderative
vivitsyeya,vivitsyeya,vid,vid,optative,passive,1,sg,,desiderative
vivitsyeyAtAm,vivitsyeyātām,vid,vid,optative,passive,3,du,,desiderative
vivitsyeyATAm,vivitsyeyāthām,vid,vid,optative,passive,2,du,,desiderative
vivitsyeran,vivitsyeran,vid,vid,optative,passive,3,pl,,desiderative
vivitsyevahi,vivitsyevahi,vid,vid,optative,passive,1,du,,desiderative
